marshaled	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
dishonorable	2	0	2	16.67%	16.69%	16.67%	83.33%	16.67%	83.33%	
discharge	2	0	2	16.67%	16.69%	16.67%	83.33%	16.67%	83.33%	
ambassador	23	0	23	2.08%	2.52%	2.08%	97.92%	2.08%	97.92%	
removed	7	0	7	6.25%	6.37%	6.25%	93.75%	6.25%	93.75%	
supervise	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
ambassadors	3	0	3	12.50%	12.55%	12.50%	87.50%	12.50%	87.50%	
ensure	3	0	3	12.50%	12.55%	12.50%	87.50%	12.50%	87.50%	
orders	4	0	4	10.00%	10.06%	10.00%	90.00%	10.00%	90.00%	
bynes	17	0	17	2.78%	3.10%	2.78%	97.22%	2.78%	97.22%	
don't'	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
narnia	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
apologize	5	0	5	8.33%	8.42%	8.33%	91.67%	8.33%	91.67%	
passionate	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
ticked	2	0	2	16.67%	16.69%	16.67%	83.33%	16.67%	83.33%	
sickening	4	0	4	10.00%	10.06%	10.00%	90.00%	10.00%	90.00%	
continues	8	0	8	5.56%	5.70%	5.56%	94.44%	5.56%	94.44%	
nit	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
wit	5	0	5	8.33%	8.42%	8.33%	91.67%	8.33%	91.67%	
guru	2	0	2	16.67%	16.69%	16.67%	83.33%	16.67%	83.33%	
absoutely	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
amatuer	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
voters	12	0	12	3.85%	4.07%	3.85%	96.15%	3.85%	96.15%	
a racist	2	0	2	16.67%	16.69%	16.67%	83.33%	16.67%	83.33%	
60s	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
teaches	4	0	4	10.00%	10.06%	10.00%	90.00%	10.00%	90.00%	
than the report	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
lybians	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
see muslim	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
people speaking	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
by muslims	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
totally	20	0	20	2.38%	2.76%	2.38%	97.62%	2.38%	97.62%	
phoenix	3	0	3	12.50%	12.55%	12.50%	87.50%	12.50%	87.50%	
stationed	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
luke	3	0	3	12.50%	12.55%	12.50%	87.50%	12.50%	87.50%	
afb	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
insured	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
rates	24	0	24	2.00%	2.46%	2.00%	98.00%	2.00%	98.00%	
discounts	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
stolen	5	0	5	8.33%	8.42%	8.33%	91.67%	8.33%	91.67%	
fan	11	0	11	4.17%	4.37%	4.17%	95.83%	4.17%	95.83%	
toddler girls in	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
skirts	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
halters	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
you'd	12	0	12	3.85%	4.07%	3.85%	96.15%	3.85%	96.15%	
toddlers	2	0	2	16.67%	16.69%	16.67%	83.33%	16.67%	83.33%	
beach	2	0	2	16.67%	16.69%	16.67%	83.33%	16.67%	83.33%	
shepherd	4	0	4	10.00%	10.06%	10.00%	90.00%	10.00%	90.00%	
siberian	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
husky	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
unconditional	6	0	6	7.14%	7.25%	7.14%	92.86%	7.14%	92.86%	
weight	14	0	14	3.33%	3.59%	3.33%	96.67%	3.33%	96.67%	
peacefulness	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
style	8	0	8	5.56%	5.70%	5.56%	94.44%	5.56%	94.44%	
concern	9	0	9	5.00%	5.16%	5.00%	95.00%	5.00%	95.00%	
burlesque	2	0	2	16.67%	16.69%	16.67%	83.33%	16.67%	83.33%	
slimmed	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
hugs	6	0	6	7.14%	7.25%	7.14%	92.86%	7.14%	92.86%	
xtina	8	0	8	5.56%	5.70%	5.56%	94.44%	5.56%	94.44%	
allowing	5	0	5	8.33%	8.42%	8.33%	91.67%	8.33%	91.67%	
marines	33	0	33	1.47%	2.11%	1.47%	98.53%	1.47%	98.53%	
embassies	14	0	14	3.33%	3.59%	3.33%	96.67%	3.33%	96.67%	
countries	26	0	26	1.85%	2.35%	1.85%	98.15%	1.85%	98.15%	
practice	9	0	9	5.00%	5.16%	5.00%	95.00%	5.00%	95.00%	
secondly	2	0	2	16.67%	16.69%	16.67%	83.33%	16.67%	83.33%	
necessary	5	0	5	8.33%	8.42%	8.33%	91.67%	8.33%	91.67%	
embassy	41	0	41	1.19%	1.99%	1.19%	98.81%	1.19%	98.81%	
staff	7	0	7	6.25%	6.37%	6.25%	93.75%	6.25%	93.75%	
buildings	2	0	2	16.67%	16.69%	16.67%	83.33%	16.67%	83.33%	
egg	5	0	5	8.33%	8.42%	8.33%	91.67%	8.33%	91.67%	
'air	2	0	2	16.67%	16.69%	16.67%	83.33%	16.67%	83.33%	
kid'	2	0	2	16.67%	16.69%	16.67%	83.33%	16.67%	83.33%	
posting	20	0	20	2.38%	2.76%	2.38%	97.62%	2.38%	97.62%	
clueless	6	0	6	7.14%	7.25%	7.14%	92.86%	7.14%	92.86%	
replied	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
'butter	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
bar'	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
2nd	10	0	10	4.55%	4.73%	4.55%	95.45%	4.55%	95.45%	
lt	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
grasp	3	0	3	12.50%	12.55%	12.50%	87.50%	12.50%	87.50%	
concepts	4	0	4	10.00%	10.06%	10.00%	90.00%	10.00%	90.00%	
command	6	0	6	7.14%	7.25%	7.14%	92.86%	7.14%	92.86%	
positions	2	0	2	16.67%	16.69%	16.67%	83.33%	16.67%	83.33%	
authority	10	0	10	4.55%	4.73%	4.55%	95.45%	4.55%	95.45%	
representative	4	0	4	10.00%	10.06%	10.00%	90.00%	10.00%	90.00%	
lance	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
corporal	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
sustained	3	0	3	12.50%	12.55%	12.50%	87.50%	12.50%	87.50%	
injuries	6	0	6	7.14%	7.25%	7.14%	92.86%	7.14%	92.86%	
rehab	3	0	3	12.50%	12.55%	12.50%	87.50%	12.50%	87.50%	
finished	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
mustanged	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
captain	2	0	2	16.67%	16.69%	16.67%	83.33%	16.67%	83.33%	
injured	18	0	18	2.63%	2.97%	2.63%	97.37%	2.63%	97.37%	
physically	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
'chain	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
command'	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
concept	9	0	9	5.00%	5.16%	5.00%	95.00%	5.00%	95.00%	
levels	7	0	7	6.25%	6.37%	6.25%	93.75%	6.25%	93.75%	
subordinates	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
assigned	3	0	3	12.50%	12.55%	12.50%	87.50%	12.50%	87.50%	
cook	2	0	2	16.67%	16.69%	16.67%	83.33%	16.67%	83.33%	
baker	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
recon	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
safegaurds	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
marine	28	0	28	1.72%	2.26%	1.72%	98.28%	1.72%	98.28%	
corp	7	0	7	6.25%	6.37%	6.25%	93.75%	6.25%	93.75%	
valid	3	0	3	12.50%	12.55%	12.50%	87.50%	12.50%	87.50%	
applaud	2	0	2	16.67%	16.69%	16.67%	83.33%	16.67%	83.33%	
civil	12	0	12	3.85%	4.07%	3.85%	96.15%	3.85%	96.15%	
discourse	2	0	2	16.67%	16.69%	16.67%	83.33%	16.67%	83.33%	
rarely	4	0	4	10.00%	10.06%	10.00%	90.00%	10.00%	90.00%	
political	45	0	45	1.09%	1.97%	1.09%	98.91%	1.09%	98.91%	
conversation	11	0	11	4.17%	4.37%	4.17%	95.83%	4.17%	95.83%	
if's	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
see's	3	0	3	12.50%	12.55%	12.50%	87.50%	12.50%	87.50%	
tangible	2	0	2	16.67%	16.69%	16.67%	83.33%	16.67%	83.33%	
evidence	7	0	7	6.25%	6.37%	6.25%	93.75%	6.25%	93.75%	
romney's	8	0	8	5.56%	5.70%	5.56%	94.44%	5.56%	94.44%	
plans	7	0	7	6.25%	6.37%	6.25%	93.75%	6.25%	93.75%	
hood	10	0	10	4.55%	4.73%	4.55%	95.45%	4.55%	95.45%	
candidate	7	0	7	6.25%	6.37%	6.25%	93.75%	6.25%	93.75%	
subjects	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
connect	3	0	3	12.50%	12.55%	12.50%	87.50%	12.50%	87.50%	
fragmented	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
supposed	26	0	26	1.85%	2.35%	1.85%	98.15%	1.85%	98.15%	
similarities	3	0	3	12.50%	12.55%	12.50%	87.50%	12.50%	87.50%	
did'nt	3	0	3	12.50%	12.55%	12.50%	87.50%	12.50%	87.50%	
record	33	0	33	1.47%	2.11%	1.47%	98.53%	1.47%	98.53%	
tenable	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
concieved	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
substantiation	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
wheedled	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
devils	3	0	3	12.50%	12.55%	12.50%	87.50%	12.50%	87.50%	
stirring	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
unrest	2	0	2	16.67%	16.69%	16.67%	83.33%	16.67%	83.33%	
hastening	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
eastern	4	0	4	10.00%	10.06%	10.00%	90.00%	10.00%	90.00%	
conflict	4	0	4	10.00%	10.06%	10.00%	90.00%	10.00%	90.00%	
inevitable	3	0	3	12.50%	12.55%	12.50%	87.50%	12.50%	87.50%	
link	7	0	7	6.25%	6.37%	6.25%	93.75%	6.25%	93.75%	
godless	2	0	2	16.67%	16.69%	16.67%	83.33%	16.67%	83.33%	
thier	19	0	19	2.50%	2.86%	2.50%	97.50%	2.50%	97.50%	
mainstays	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
debauchery	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
affects	3	0	3	12.50%	12.55%	12.50%	87.50%	12.50%	87.50%	
pisses	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
negative	20	0	20	2.38%	2.76%	2.38%	97.62%	2.38%	97.62%	
smoke	11	0	11	4.17%	4.37%	4.17%	95.83%	4.17%	95.83%	
busted	6	0	6	7.14%	7.25%	7.14%	92.86%	7.14%	92.86%	
alot	33	0	33	1.47%	2.11%	1.47%	98.53%	1.47%	98.53%	
hogfat	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
fractional	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
banking	15	0	15	3.13%	3.41%	3.13%	96.88%	3.13%	96.88%	
ponzi system	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
bankrupted	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
us and	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
us with	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
devalued	3	0	3	12.50%	12.55%	12.50%	87.50%	12.50%	87.50%	
glasses	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
pam	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
anderson	2	0	2	16.67%	16.69%	16.67%	83.33%	16.67%	83.33%	
comeback	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
copy	3	0	3	12.50%	12.55%	12.50%	87.50%	12.50%	87.50%	
worldly	2	0	2	16.67%	16.69%	16.67%	83.33%	16.67%	83.33%	
philosophers	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
robert	6	0	6	7.14%	7.25%	7.14%	92.86%	7.14%	92.86%	
heilbroner	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
malkiel's	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
charles	4	0	4	10.00%	10.06%	10.00%	90.00%	10.00%	90.00%	
murray's	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
losing	19	0	19	2.50%	2.86%	2.50%	97.50%	2.50%	97.50%	
ground	21	0	21	2.27%	2.67%	2.27%	97.73%	2.27%	97.73%	
consequences	11	0	11	4.17%	4.37%	4.17%	95.83%	4.17%	95.83%	
2010	14	0	14	3.33%	3.59%	3.33%	96.67%	3.33%	96.67%	
clearing	2	0	2	16.67%	16.69%	16.67%	83.33%	16.67%	83.33%	
dockets	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
moot	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
rulings	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
iow	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
mein	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
freunds	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
psych	2	0	2	16.67%	16.69%	16.67%	83.33%	16.67%	83.33%	
sexiest	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
strawberry	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
blonde	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
480	3	0	3	12.50%	12.55%	12.50%	87.50%	12.50%	87.50%	
printer	4	0	4	10.00%	10.06%	10.00%	90.00%	10.00%	90.00%	
downside	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
limits	18	0	18	2.63%	2.97%	2.63%	97.37%	2.63%	97.37%	
literally	10	0	10	4.55%	4.73%	4.55%	95.45%	4.55%	95.45%	
sky	11	0	11	4.17%	4.37%	4.17%	95.83%	4.17%	95.83%	
fixing	7	0	7	6.25%	6.37%	6.25%	93.75%	6.25%	93.75%	
itsnot1950sanymore	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
annoucements	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
david	5	0	5	8.33%	8.42%	8.33%	91.67%	8.33%	91.67%	
thoreau	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
astonishment	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
informed	6	0	6	7.14%	7.25%	7.14%	92.86%	7.14%	92.86%	
leaving	15	0	15	3.13%	3.41%	3.13%	96.88%	3.13%	96.88%	
studied	2	0	2	16.67%	16.69%	16.67%	83.33%	16.67%	83.33%	
navigation	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
harbor	3	0	3	12.50%	12.55%	12.50%	87.50%	12.50%	87.50%	
studies	3	0	3	12.50%	12.55%	12.50%	87.50%	12.50%	87.50%	
taught	4	0	4	10.00%	10.06%	10.00%	90.00%	10.00%	90.00%	
sincerely	4	0	4	10.00%	10.06%	10.00%	90.00%	10.00%	90.00%	
professed	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
consequence	3	0	3	12.50%	12.55%	12.50%	87.50%	12.50%	87.50%	
irretrievably	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
thoreaua	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
walden	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
essay	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
disobedience	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
43	5	0	5	8.33%	8.42%	8.33%	91.67%	8.33%	91.67%	
ordered	4	0	4	10.00%	10.06%	10.00%	90.00%	10.00%	90.00%	
rifles	5	0	5	8.33%	8.42%	8.33%	91.67%	8.33%	91.67%	
duty	11	0	11	4.17%	4.37%	4.17%	95.83%	4.17%	95.83%	
virginia	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
soldier	6	0	6	7.14%	7.25%	7.14%	92.86%	7.14%	92.86%	
assaulted	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
contact	5	0	5	8.33%	8.42%	8.33%	91.67%	8.33%	91.67%	
congressman	7	0	7	6.25%	6.37%	6.25%	93.75%	6.25%	93.75%	
mistake	30	0	30	1.61%	2.19%	1.61%	98.39%	1.61%	98.39%	
mazzy	2	0	2	16.67%	16.69%	16.67%	83.33%	16.67%	83.33%	
prime	6	0	6	7.14%	7.25%	7.14%	92.86%	7.14%	92.86%	
showing	30	0	30	1.61%	2.19%	1.61%	98.39%	1.61%	98.39%	
namely	4	0	4	10.00%	10.06%	10.00%	90.00%	10.00%	90.00%	
finger	12	0	12	3.85%	4.07%	3.85%	96.15%	3.85%	96.15%	
thumbs763	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
old george	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
ideally	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
celebrity	8	0	8	5.56%	5.70%	5.56%	94.44%	5.56%	94.44%	
mold	2	0	2	16.67%	16.69%	16.67%	83.33%	16.67%	83.33%	
stereotypical	2	0	2	16.67%	16.69%	16.67%	83.33%	16.67%	83.33%	
types	9	0	9	5.00%	5.16%	5.00%	95.00%	5.00%	95.00%	
jennifer	2	0	2	16.67%	16.69%	16.67%	83.33%	16.67%	83.33%	
hewit	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
considerable	3	0	3	12.50%	12.55%	12.50%	87.50%	12.50%	87.50%	
criticized	2	0	2	16.67%	16.69%	16.67%	83.33%	16.67%	83.33%	
fought	5	0	5	8.33%	8.42%	8.33%	91.67%	8.33%	91.67%	
battling	3	0	3	12.50%	12.55%	12.50%	87.50%	12.50%	87.50%	
dependency	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
divorced	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
confident	2	0	2	16.67%	16.69%	16.67%	83.33%	16.67%	83.33%	
odds	4	0	4	10.00%	10.06%	10.00%	90.00%	10.00%	90.00%	
lip	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
churches	2	0	2	16.67%	16.69%	16.67%	83.33%	16.67%	83.33%	
religions	8	0	8	5.56%	5.70%	5.56%	94.44%	5.56%	94.44%	
relative	4	0	4	10.00%	10.06%	10.00%	90.00%	10.00%	90.00%	
the good	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
organize	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
the faithful	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
calls	11	0	11	4.17%	4.37%	4.17%	95.83%	4.17%	95.83%	
entertainment	12	0	12	3.85%	4.07%	3.85%	96.15%	3.85%	96.15%	
automotive	5	0	5	8.33%	8.42%	8.33%	91.67%	8.33%	91.67%	
laughable	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
unfortunate	12	0	12	3.85%	4.07%	3.85%	96.15%	3.85%	96.15%	
shameful	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
garbage	16	0	16	2.94%	3.24%	2.94%	97.06%	2.94%	97.06%	
crown	3	0	3	12.50%	12.55%	12.50%	87.50%	12.50%	87.50%	
vic	2	0	2	16.67%	16.69%	16.67%	83.33%	16.67%	83.33%	
frequently	4	0	4	10.00%	10.06%	10.00%	90.00%	10.00%	90.00%	
shockingly	2	0	2	16.67%	16.69%	16.67%	83.33%	16.67%	83.33%	
admit	12	0	12	3.85%	4.07%	3.85%	96.15%	3.85%	96.15%	
ll	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
honda	4	0	4	10.00%	10.06%	10.00%	90.00%	10.00%	90.00%	
toyota	6	0	6	7.14%	7.25%	7.14%	92.86%	7.14%	92.86%	
whiners	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
places	27	0	27	1.79%	2.31%	1.79%	98.21%	1.79%	98.21%	
massachusetts	6	0	6	7.14%	7.25%	7.14%	92.86%	7.14%	92.86%	
particularly	4	0	4	10.00%	10.06%	10.00%	90.00%	10.00%	90.00%	
boston	7	0	7	6.25%	6.37%	6.25%	93.75%	6.25%	93.75%	
negotiate	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
traffic in	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
rusted	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
pickup	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
snowplow	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
mounted	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
takers	2	0	2	16.67%	16.69%	16.67%	83.33%	16.67%	83.33%	
courteous	2	0	2	16.67%	16.69%	16.67%	83.33%	16.67%	83.33%	
sign	23	0	23	2.08%	2.52%	2.08%	97.92%	2.08%	97.92%	
weakness	5	0	5	8.33%	8.42%	8.33%	91.67%	8.33%	91.67%	
predators	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
pounce	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
exploit	3	0	3	12.50%	12.55%	12.50%	87.50%	12.50%	87.50%	
signal	7	0	7	6.25%	6.37%	6.25%	93.75%	6.25%	93.75%	
lanes	4	0	4	10.00%	10.06%	10.00%	90.00%	10.00%	90.00%	
pager	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
prepay	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
faster	13	0	13	3.57%	3.81%	3.57%	96.43%	3.57%	96.43%	
slimmer	2	0	2	16.67%	16.69%	16.67%	83.33%	16.67%	83.33%	
accepted	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
answer	38	0	38	1.28%	2.02%	1.28%	98.72%	1.28%	98.72%	
dislikes	3	0	3	12.50%	12.55%	12.50%	87.50%	12.50%	87.50%	
exact	9	0	9	5.00%	5.16%	5.00%	95.00%	5.00%	95.00%	
details	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
surrounding	2	0	2	16.67%	16.69%	16.67%	83.33%	16.67%	83.33%	
neil's	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
injury	5	0	5	8.33%	8.42%	8.33%	91.67%	8.33%	91.67%	
remain	9	0	9	5.00%	5.16%	5.00%	95.00%	5.00%	95.00%	
vince	3	0	3	12.50%	12.55%	12.50%	87.50%	12.50%	87.50%	
drugging	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
klutz	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
advance	5	0	5	8.33%	8.42%	8.33%	91.67%	8.33%	91.67%	
notice	29	0	29	1.67%	2.23%	1.67%	98.33%	1.67%	98.33%	
laws	13	0	13	3.57%	3.81%	3.57%	96.43%	3.57%	96.43%	
evolution	5	0	5	8.33%	8.42%	8.33%	91.67%	8.33%	91.67%	
kind's	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
replication	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
extinct	2	0	2	16.67%	16.69%	16.67%	83.33%	16.67%	83.33%	
mankind	4	0	4	10.00%	10.06%	10.00%	90.00%	10.00%	90.00%	
science	8	0	8	5.56%	5.70%	5.56%	94.44%	5.56%	94.44%	
latter	3	0	3	12.50%	12.55%	12.50%	87.50%	12.50%	87.50%	
nuclear	7	0	7	6.25%	6.37%	6.25%	93.75%	6.25%	93.75%	
weapons	8	0	8	5.56%	5.70%	5.56%	94.44%	5.56%	94.44%	
48	9	0	9	5.00%	5.16%	5.00%	95.00%	5.00%	95.00%	
horrendous	2	0	2	16.67%	16.69%	16.67%	83.33%	16.67%	83.33%	
minnesota	4	0	4	10.00%	10.06%	10.00%	90.00%	10.00%	90.00%	
confess	3	0	3	12.50%	12.55%	12.50%	87.50%	12.50%	87.50%	
addiction	5	0	5	8.33%	8.42%	8.33%	91.67%	8.33%	91.67%	
destruction	14	0	14	3.33%	3.59%	3.33%	96.67%	3.33%	96.67%	
december	5	0	5	8.33%	8.42%	8.33%	91.67%	8.33%	91.67%	
21	5	0	5	8.33%	8.42%	8.33%	91.67%	8.33%	91.67%	
2012	38	0	38	1.28%	2.02%	1.28%	98.72%	1.28%	98.72%	
prayers	9	0	9	5.00%	5.16%	5.00%	95.00%	5.00%	95.00%	
ilmao	2	0	2	16.67%	16.69%	16.67%	83.33%	16.67%	83.33%	
urselves	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
yourselves	13	0	13	3.57%	3.81%	3.57%	96.43%	3.57%	96.43%	
resort	3	0	3	12.50%	12.55%	12.50%	87.50%	12.50%	87.50%	
resume	3	0	3	12.50%	12.55%	12.50%	87.50%	12.50%	87.50%	
dates	2	0	2	16.67%	16.69%	16.67%	83.33%	16.67%	83.33%	
worried	4	0	4	10.00%	10.06%	10.00%	90.00%	10.00%	90.00%	
offering	2	0	2	16.67%	16.69%	16.67%	83.33%	16.67%	83.33%	
wage	7	0	7	6.25%	6.37%	6.25%	93.75%	6.25%	93.75%	
twelve	2	0	2	16.67%	16.69%	16.67%	83.33%	16.67%	83.33%	
extremely	14	0	14	3.33%	3.59%	3.33%	96.67%	3.33%	96.67%	
physical	7	0	7	6.25%	6.37%	6.25%	93.75%	6.25%	93.75%	
somethings	3	0	3	12.50%	12.55%	12.50%	87.50%	12.50%	87.50%	
plenty	12	0	12	3.85%	4.07%	3.85%	96.15%	3.85%	96.15%	
shadows	3	0	3	12.50%	12.55%	12.50%	87.50%	12.50%	87.50%	
overpasses	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
ticket	8	0	8	5.56%	5.70%	5.56%	94.44%	5.56%	94.44%	
slob	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
