miranda	2	2	0	16.69%	16.67%	83.33%	16.67%	83.33%	16.67%	
jennette	2	2	0	16.69%	16.67%	83.33%	16.67%	83.33%	16.67%	
nathan	2	2	0	16.69%	16.67%	83.33%	16.67%	83.33%	16.67%	
taylor	1	1	0	25.01%	25.00%	75.00%	25.00%	75.00%	25.00%	
swift	2	1	1	16.68%	16.70%	35.71%	64.29%	50.00%	50.00%	
grabbers	1	1	0	25.01%	25.00%	75.00%	25.00%	75.00%	25.00%	
1000	2	1	1	16.68%	16.70%	35.71%	64.29%	50.00%	50.00%	
investment	9	1	8	5.02%	5.36%	9.29%	90.71%	15.00%	85.00%	
bridge	3	2	1	12.53%	12.54%	45.83%	54.17%	62.50%	37.50%	
tiger	2	2	0	16.69%	16.67%	83.33%	16.67%	83.33%	16.67%	
soft	6	1	5	7.16%	7.36%	13.49%	86.51%	21.43%	78.57%	
siberian	2	1	1	16.68%	16.70%	35.71%	64.29%	50.00%	50.00%	
das	1	1	0	25.01%	25.00%	75.00%	25.00%	75.00%	25.00%	
bunker	4	1	3	10.02%	10.12%	19.41%	80.59%	30.00%	70.00%	
mien	1	1	0	25.01%	25.00%	75.00%	25.00%	75.00%	25.00%	
heir	1	1	0	25.01%	25.00%	75.00%	25.00%	75.00%	25.00%	
horse	8	2	6	5.59%	5.82%	16.01%	83.99%	27.78%	72.22%	
pals	2	1	1	16.68%	16.70%	35.71%	64.29%	50.00%	50.00%	
3000	2	1	1	16.68%	16.70%	35.71%	64.29%	50.00%	50.00%	
5000	3	1	2	12.52%	12.58%	25.00%	75.00%	37.50%	62.50%	
skinning	1	1	0	25.01%	25.00%	75.00%	25.00%	75.00%	25.00%	
smarten	1	1	0	25.01%	25.00%	75.00%	25.00%	75.00%	25.00%	
flash	3	1	2	12.52%	12.58%	25.00%	75.00%	37.50%	62.50%	
monsters	1	1	0	25.01%	25.00%	75.00%	25.00%	75.00%	25.00%	
njoyed	1	1	0	25.01%	25.00%	75.00%	25.00%	75.00%	25.00%	
creative	1	1	0	25.01%	25.00%	75.00%	25.00%	75.00%	25.00%	
​​​h​​	4	4	0	10.06%	10.00%	90.00%	10.00%	90.00%	10.00%	
kids'	1	1	0	25.01%	25.00%	75.00%	25.00%	75.00%	25.00%	
ks	1	1	0	25.01%	25.00%	75.00%	25.00%	75.00%	25.00%	
lunch	6	1	5	7.16%	7.36%	13.49%	86.51%	21.43%	78.57%	
lochte	2	2	0	16.69%	16.67%	83.33%	16.67%	83.33%	16.67%	
brainer	1	1	0	25.01%	25.00%	75.00%	25.00%	75.00%	25.00%	
olympian	1	1	0	25.01%	25.00%	75.00%	25.00%	75.00%	25.00%	
fellow	7	1	6	6.27%	6.51%	11.72%	88.28%	18.75%	81.25%	
prevent	2	1	1	16.68%	16.70%	35.71%	64.29%	50.00%	50.00%	
he's only	1	1	0	25.01%	25.00%	75.00%	25.00%	75.00%	25.00%	
physique	1	1	0	25.01%	25.00%	75.00%	25.00%	75.00%	25.00%	
would be proud	1	1	0	25.01%	25.00%	75.00%	25.00%	75.00%	25.00%	
flaunt	2	1	1	16.68%	16.70%	35.71%	64.29%	50.00%	50.00%	
wheeling	1	1	0	25.01%	25.00%	75.00%	25.00%	75.00%	25.00%	
typically	3	1	2	12.52%	12.58%	25.00%	75.00%	37.50%	62.50%	
stuffy	1	1	0	25.01%	25.00%	75.00%	25.00%	75.00%	25.00%	
englishman	1	1	0	25.01%	25.00%	75.00%	25.00%	75.00%	25.00%	
grammatically	1	1	0	25.01%	25.00%	75.00%	25.00%	75.00%	25.00%	
djm	1	1	0	25.01%	25.00%	75.00%	25.00%	75.00%	25.00%	
paraphrasing	1	1	0	25.01%	25.00%	75.00%	25.00%	75.00%	25.00%	
opposed	3	1	2	12.52%	12.58%	25.00%	75.00%	37.50%	62.50%	
plagiarizing	1	1	0	25.01%	25.00%	75.00%	25.00%	75.00%	25.00%	
​c​​​	4	4	0	10.06%	10.00%	90.00%	10.00%	90.00%	10.00%	
gallons	2	1	1	16.68%	16.70%	35.71%	64.29%	50.00%	50.00%	
wasted	3	1	2	12.52%	12.58%	25.00%	75.00%	37.50%	62.50%	
drill	2	1	1	16.68%	16.70%	35.71%	64.29%	50.00%	50.00%	
salt	2	1	1	16.68%	16.70%	35.71%	64.29%	50.00%	50.00%	
lawers	1	1	0	25.01%	25.00%	75.00%	25.00%	75.00%	25.00%	
thay	1	1	0	25.01%	25.00%	75.00%	25.00%	75.00%	25.00%	
brian	2	1	1	16.68%	16.70%	35.71%	64.29%	50.00%	50.00%	
salr	1	1	0	25.01%	25.00%	75.00%	25.00%	75.00%	25.00%	
drilling	1	1	0	25.01%	25.00%	75.00%	25.00%	75.00%	25.00%	
prepaid	2	1	1	16.68%	16.70%	35.71%	64.29%	50.00%	50.00%	
drama	1	1	0	25.01%	25.00%	75.00%	25.00%	75.00%	25.00%	
treeted	1	1	0	25.01%	25.00%	75.00%	25.00%	75.00%	25.00%	
unfairly	1	1	0	25.01%	25.00%	75.00%	25.00%	75.00%	25.00%	
supper	1	1	0	25.01%	25.00%	75.00%	25.00%	75.00%	25.00%	
painting	1	1	0	25.01%	25.00%	75.00%	25.00%	75.00%	25.00%	
​​​​​c​​​​​​	3	3	0	12.55%	12.50%	87.50%	12.50%	87.50%	12.50%	
bombarded	2	1	1	16.68%	16.70%	35.71%	64.29%	50.00%	50.00%	
offensive	2	1	1	16.68%	16.70%	35.71%	64.29%	50.00%	50.00%	
material	1	1	0	25.01%	25.00%	75.00%	25.00%	75.00%	25.00%	
hence	4	1	3	10.02%	10.12%	19.41%	80.59%	30.00%	70.00%	
mob	1	1	0	25.01%	25.00%	75.00%	25.00%	75.00%	25.00%	
boycott	1	1	0	25.01%	25.00%	75.00%	25.00%	75.00%	25.00%	
marched	1	1	0	25.01%	25.00%	75.00%	25.00%	75.00%	25.00%	
chick	5	3	2	8.38%	8.42%	39.58%	60.42%	58.33%	41.67%	
fil	3	3	0	12.55%	12.50%	87.50%	12.50%	87.50%	12.50%	
lined	2	1	1	16.68%	16.70%	35.71%	64.29%	50.00%	50.00%	
conquer you	1	1	0	25.01%	25.00%	75.00%	25.00%	75.00%	25.00%	
oice	1	1	0	25.01%	25.00%	75.00%	25.00%	75.00%	25.00%	
eats	2	1	1	16.68%	16.70%	35.71%	64.29%	50.00%	50.00%	
fried	1	1	0	25.01%	25.00%	75.00%	25.00%	75.00%	25.00%	
creamed	2	1	1	16.68%	16.70%	35.71%	64.29%	50.00%	50.00%	
gravy	1	1	0	25.01%	25.00%	75.00%	25.00%	75.00%	25.00%	
pizza	3	1	2	12.52%	12.58%	25.00%	75.00%	37.50%	62.50%	
beer	3	1	2	12.52%	12.58%	25.00%	75.00%	37.50%	62.50%	
gyms	1	1	0	25.01%	25.00%	75.00%	25.00%	75.00%	25.00%	
false	7	1	6	6.27%	6.51%	11.72%	88.28%	18.75%	81.25%	
turtles	1	1	0	25.01%	25.00%	75.00%	25.00%	75.00%	25.00%	
mis	2	1	1	16.68%	16.70%	35.71%	64.29%	50.00%	50.00%	
insist	2	1	1	16.68%	16.70%	35.71%	64.29%	50.00%	50.00%	
impossable	1	1	0	25.01%	25.00%	75.00%	25.00%	75.00%	25.00%	
paste	1	1	0	25.01%	25.00%	75.00%	25.00%	75.00%	25.00%	
posting	6	1	5	7.16%	7.36%	13.49%	86.51%	21.43%	78.57%	
tweet	11	1	10	4.19%	4.63%	7.69%	92.31%	12.50%	87.50%	
this  bunch	1	1	0	25.01%	25.00%	75.00%	25.00%	75.00%	25.00%	
upstanding	1	1	0	25.01%	25.00%	75.00%	25.00%	75.00%	25.00%	
citizen knuckle	1	1	0	25.01%	25.00%	75.00%	25.00%	75.00%	25.00%	
flipped	1	1	0	25.01%	25.00%	75.00%	25.00%	75.00%	25.00%	
in their	1	1	0	25.01%	25.00%	75.00%	25.00%	75.00%	25.00%	
nissan	1	1	0	25.01%	25.00%	75.00%	25.00%	75.00%	25.00%	
sentra	1	1	0	25.01%	25.00%	75.00%	25.00%	75.00%	25.00%	
wonderfully	1	1	0	25.01%	25.00%	75.00%	25.00%	75.00%	25.00%	
gang	3	1	2	12.52%	12.58%	25.00%	75.00%	37.50%	62.50%	
ontario	5	1	4	8.35%	8.50%	15.91%	84.09%	25.00%	75.00%	
comeback	2	1	1	16.68%	16.70%	35.71%	64.29%	50.00%	50.00%	
lohan	2	1	1	16.68%	16.70%	35.71%	64.29%	50.00%	50.00%	
trashed	1	1	0	25.01%	25.00%	75.00%	25.00%	75.00%	25.00%	
humiliated	2	1	1	16.68%	16.70%	35.71%	64.29%	50.00%	50.00%	
numbers	10	1	9	4.56%	4.95%	8.41%	91.59%	13.64%	86.36%	
oriental	1	1	0	25.01%	25.00%	75.00%	25.00%	75.00%	25.00%	
bernie	1	1	0	25.01%	25.00%	75.00%	25.00%	75.00%	25.00%	
sanders'	1	1	0	25.01%	25.00%	75.00%	25.00%	75.00%	25.00%	
dennis	2	1	1	16.68%	16.70%	35.71%	64.29%	50.00%	50.00%	
kucinich	1	1	0	25.01%	25.00%	75.00%	25.00%	75.00%	25.00%	
hero	4	1	3	10.02%	10.12%	19.41%	80.59%	30.00%	70.00%	
roemer	2	2	0	16.69%	16.67%	83.33%	16.67%	83.33%	16.67%	
nominee	2	1	1	16.68%	16.70%	35.71%	64.29%	50.00%	50.00%	
corruption	1	1	0	25.01%	25.00%	75.00%	25.00%	75.00%	25.00%	
ruining	1	1	0	25.01%	25.00%	75.00%	25.00%	75.00%	25.00%	
congress	36	2	34	1.39%	3.01%	3.59%	96.41%	6.76%	93.24%	
dulled	1	1	0	25.01%	25.00%	75.00%	25.00%	75.00%	25.00%	
policies	15	1	14	3.14%	3.78%	5.73%	94.27%	9.38%	90.63%	
koch	5	2	3	8.37%	8.46%	25.88%	74.12%	41.67%	58.33%	
agreed	3	1	2	12.52%	12.58%	25.00%	75.00%	37.50%	62.50%	
ross	2	1	1	16.68%	16.70%	35.71%	64.29%	50.00%	50.00%	
perot	1	1	0	25.01%	25.00%	75.00%	25.00%	75.00%	25.00%	
nafta	5	1	4	8.35%	8.50%	15.91%	84.09%	25.00%	75.00%	
investigate	1	1	0	25.01%	25.00%	75.00%	25.00%	75.00%	25.00%	
perspective	3	1	2	12.52%	12.58%	25.00%	75.00%	37.50%	62.50%	
agreement	1	1	0	25.01%	25.00%	75.00%	25.00%	75.00%	25.00%	
'‘	2	2	0	16.69%	16.67%	83.33%	16.67%	83.33%	16.67%	
hmmmmm	2	1	1	16.68%	16.70%	35.71%	64.29%	50.00%	50.00%	
mail	1	1	0	25.01%	25.00%	75.00%	25.00%	75.00%	25.00%	
ditto	2	1	1	16.68%	16.70%	35.71%	64.29%	50.00%	50.00%	
purposely	1	1	0	25.01%	25.00%	75.00%	25.00%	75.00%	25.00%	
commit	2	1	1	16.68%	16.70%	35.71%	64.29%	50.00%	50.00%	
clerk	2	1	1	16.68%	16.70%	35.71%	64.29%	50.00%	50.00%	
slob	2	1	1	16.68%	16.70%	35.71%	64.29%	50.00%	50.00%	
​​​​​h​​​​​​	1	1	0	25.01%	25.00%	75.00%	25.00%	75.00%	25.00%	
moderate	3	1	2	12.52%	12.58%	25.00%	75.00%	37.50%	62.50%	
fiscal	5	1	4	8.35%	8.50%	15.91%	84.09%	25.00%	75.00%	
lifetime	6	2	4	7.18%	7.31%	21.43%	78.57%	35.71%	64.29%	
scars	1	1	0	25.01%	25.00%	75.00%	25.00%	75.00%	25.00%	
baggage	2	2	0	16.69%	16.67%	83.33%	16.67%	83.33%	16.67%	
is definitely is  not	1	1	0	25.01%	25.00%	75.00%	25.00%	75.00%	25.00%	
creep	1	1	0	25.01%	25.00%	75.00%	25.00%	75.00%	25.00%	
distance	5	1	4	8.35%	8.50%	15.91%	84.09%	25.00%	75.00%	
fail	5	1	4	8.35%	8.50%	15.91%	84.09%	25.00%	75.00%	
be satisfied	1	1	0	25.01%	25.00%	75.00%	25.00%	75.00%	25.00%	
pragmatic	1	1	0	25.01%	25.00%	75.00%	25.00%	75.00%	25.00%	
commonsense	2	1	1	16.68%	16.70%	35.71%	64.29%	50.00%	50.00%	
failing	2	1	1	16.68%	16.70%	35.71%	64.29%	50.00%	50.00%	
advances	1	1	0	25.01%	25.00%	75.00%	25.00%	75.00%	25.00%	
post's	1	1	0	25.01%	25.00%	75.00%	25.00%	75.00%	25.00%	
learned	8	1	7	5.57%	5.87%	10.36%	89.64%	16.67%	83.33%	
positions	2	1	1	16.68%	16.70%	35.71%	64.29%	50.00%	50.00%	
especially your	1	1	0	25.01%	25.00%	75.00%	25.00%	75.00%	25.00%	
mirageguy	1	1	0	25.01%	25.00%	75.00%	25.00%	75.00%	25.00%	
that is	3	1	2	12.52%	12.58%	25.00%	75.00%	37.50%	62.50%	
camp	1	1	0	25.01%	25.00%	75.00%	25.00%	75.00%	25.00%	
cult	1	1	0	25.01%	25.00%	75.00%	25.00%	75.00%	25.00%	
popularity	1	1	0	25.01%	25.00%	75.00%	25.00%	75.00%	25.00%	
fairy	2	1	1	16.68%	16.70%	35.71%	64.29%	50.00%	50.00%	
tales	1	1	0	25.01%	25.00%	75.00%	25.00%	75.00%	25.00%	
primative	1	1	0	25.01%	25.00%	75.00%	25.00%	75.00%	25.00%	
harm	2	1	1	16.68%	16.70%	35.71%	64.29%	50.00%	50.00%	
embassy	20	1	19	2.40%	3.29%	4.34%	95.66%	7.14%	92.86%	
mowed	1	1	0	25.01%	25.00%	75.00%	25.00%	75.00%	25.00%	
attacker	1	1	0	25.01%	25.00%	75.00%	25.00%	75.00%	25.00%	
chrysler	5	0	5	8.33%	8.54%	8.33%	91.67%	8.33%	91.67%	
including	11	0	11	4.17%	4.67%	4.17%	95.83%	4.17%	95.83%	
jeep	4	0	4	10.00%	10.16%	10.00%	90.00%	10.00%	90.00%	
'original'	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
version	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
reputation	2	0	2	16.67%	16.73%	16.67%	83.33%	16.67%	83.33%	
rover's	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
constant	3	0	3	12.50%	12.61%	12.50%	87.50%	12.50%	87.50%	
repairs	5	0	5	8.33%	8.54%	8.33%	91.67%	8.33%	91.67%	
volkwagens	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
notoriously	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
unreliable	2	0	2	16.67%	16.73%	16.67%	83.33%	16.67%	83.33%	
dooshbaggery	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
samaritans	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
bjorn	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
buthole	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
rescue	2	0	2	16.67%	16.73%	16.67%	83.33%	16.67%	83.33%	
toyotas	2	0	2	16.67%	16.73%	16.67%	83.33%	16.67%	83.33%	
panty	2	0	2	16.67%	16.73%	16.67%	83.33%	16.67%	83.33%	
tights	10	0	10	4.55%	5.00%	4.55%	95.45%	4.55%	95.45%	
thick	6	0	6	7.14%	7.40%	7.14%	92.86%	7.14%	92.86%	
shade	3	0	3	12.50%	12.61%	12.50%	87.50%	12.50%	87.50%	
outfit	2	0	2	16.67%	16.73%	16.67%	83.33%	16.67%	83.33%	
that but	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
insta	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
mod	2	0	2	16.67%	16.73%	16.67%	83.33%	16.67%	83.33%	
dang	2	0	2	16.67%	16.73%	16.67%	83.33%	16.67%	83.33%	
chysler	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
german	7	0	7	6.25%	6.56%	6.25%	93.75%	6.25%	93.75%	
british	2	0	2	16.67%	16.73%	16.67%	83.33%	16.67%	83.33%	
jus	2	0	2	16.67%	16.73%	16.67%	83.33%	16.67%	83.33%	
observation	2	0	2	16.67%	16.73%	16.67%	83.33%	16.67%	83.33%	
engineering	2	0	2	16.67%	16.73%	16.67%	83.33%	16.67%	83.33%	
scratch	2	0	2	16.67%	16.73%	16.67%	83.33%	16.67%	83.33%	
mojo	3	0	3	12.50%	12.61%	12.50%	87.50%	12.50%	87.50%	
pimple	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
faced	3	0	3	12.50%	12.61%	12.50%	87.50%	12.50%	87.50%	
ol	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
stole	4	0	4	10.00%	10.16%	10.00%	90.00%	10.00%	90.00%	
fb	3	0	3	12.50%	12.61%	12.50%	87.50%	12.50%	87.50%	
steal	3	0	3	12.50%	12.61%	12.50%	87.50%	12.50%	87.50%	
monetize	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
tiny	3	0	3	12.50%	12.61%	12.50%	87.50%	12.50%	87.50%	
belly	2	0	2	16.67%	16.73%	16.67%	83.33%	16.67%	83.33%	
fad	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
weakened	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
trembling	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
whisper	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
beeeatch	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
aaaahhhh	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
prostitot	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
politically	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
bullcrap	2	0	2	16.67%	16.73%	16.67%	83.33%	16.67%	83.33%	
always respected	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
our elders and	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
whuppin'	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
addition	4	0	4	10.00%	10.16%	10.00%	90.00%	10.00%	90.00%	
enjoyed	3	0	3	12.50%	12.61%	12.50%	87.50%	12.50%	87.50%	
competing	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
ribbons	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
participating	2	0	2	16.67%	16.73%	16.67%	83.33%	16.67%	83.33%	
competitors	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
cheered	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
cared	4	0	4	10.00%	10.16%	10.00%	90.00%	10.00%	90.00%	
friends'	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
surrogates	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
'40s	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
'50s	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
played	7	0	7	6.25%	6.56%	6.25%	93.75%	6.25%	93.75%	
kinds	6	0	6	7.14%	7.40%	7.14%	92.86%	7.14%	92.86%	
sports	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
grounds	5	0	5	8.33%	8.54%	8.33%	91.67%	8.33%	91.67%	
recess	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
lunchtime	2	0	2	16.67%	16.73%	16.67%	83.33%	16.67%	83.33%	
compete	2	0	2	16.67%	16.73%	16.67%	83.33%	16.67%	83.33%	
disagreements	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
peacefully	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
dared	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
shook	2	0	2	16.67%	16.73%	16.67%	83.33%	16.67%	83.33%	
became	4	0	4	10.00%	10.16%	10.00%	90.00%	10.00%	90.00%	
ceiling	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
deductions	16	0	16	2.94%	3.69%	2.94%	97.06%	2.94%	97.06%	
equal	3	0	3	12.50%	12.61%	12.50%	87.50%	12.50%	87.50%	
deduction	42	0	42	1.16%	3.21%	1.16%	98.84%	1.16%	98.84%	
eliminate	10	0	10	4.55%	5.00%	4.55%	95.45%	4.55%	95.45%	
additional	6	0	6	7.14%	7.40%	7.14%	92.86%	7.14%	92.86%	
exemptions	4	0	4	10.00%	10.16%	10.00%	90.00%	10.00%	90.00%	
for dependents	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
beatle	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
earlier	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
regarding	3	0	3	12.50%	12.61%	12.50%	87.50%	12.50%	87.50%	
fatty	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
arbuckle	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
troll	2	0	2	16.67%	16.73%	16.67%	83.33%	16.67%	83.33%	
knock	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
wood	3	0	3	12.50%	12.61%	12.50%	87.50%	12.50%	87.50%	
biography	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
incredibly	4	0	4	10.00%	10.16%	10.00%	90.00%	10.00%	90.00%	
aggression	3	0	3	12.50%	12.61%	12.50%	87.50%	12.50%	87.50%	
vs	4	0	4	10.00%	10.16%	10.00%	90.00%	10.00%	90.00%	
passive	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
art	8	0	8	5.56%	5.91%	5.56%	94.44%	5.56%	94.44%	
nut	7	0	7	6.25%	6.56%	6.25%	93.75%	6.25%	93.75%	
treasures	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
goodwill	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
lately	2	0	2	16.67%	16.73%	16.67%	83.33%	16.67%	83.33%	
keeping	11	0	11	4.17%	4.67%	4.17%	95.83%	4.17%	95.83%	
tabs	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
surely	7	0	7	6.25%	6.56%	6.25%	93.75%	6.25%	93.75%	
operating	2	0	2	16.67%	16.73%	16.67%	83.33%	16.67%	83.33%	
the twilight	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
zone	2	0	2	16.67%	16.73%	16.67%	83.33%	16.67%	83.33%	
stimulous	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
how'd	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
i've got	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
itemized	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
lecture	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
homes	13	0	13	3.57%	4.18%	3.57%	96.43%	3.57%	96.43%	
incentives	3	0	3	12.50%	12.61%	12.50%	87.50%	12.50%	87.50%	
revenue	7	0	7	6.25%	6.56%	6.25%	93.75%	6.25%	93.75%	
generated	3	0	3	12.50%	12.61%	12.50%	87.50%	12.50%	87.50%	
eliminating	7	0	7	6.25%	6.56%	6.25%	93.75%	6.25%	93.75%	
dent	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
result	8	0	8	5.56%	5.91%	5.56%	94.44%	5.56%	94.44%	
cured	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
numbed	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
x4	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
brown	6	0	6	7.14%	7.40%	7.14%	92.86%	7.14%	92.86%	
length	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
80	7	0	7	6.25%	6.56%	6.25%	93.75%	6.25%	93.75%	
salary	2	0	2	16.67%	16.73%	16.67%	83.33%	16.67%	83.33%	
utopian	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
95	9	0	9	5.00%	5.41%	5.00%	95.00%	5.00%	95.00%	
second	17	0	17	2.78%	3.58%	2.78%	97.22%	2.78%	97.22%	
consider	8	0	8	5.56%	5.91%	5.56%	94.44%	5.56%	94.44%	
homework	2	0	2	16.67%	16.73%	16.67%	83.33%	16.67%	83.33%	
signing	2	0	2	16.67%	16.73%	16.67%	83.33%	16.67%	83.33%	
risks	2	0	2	16.67%	16.73%	16.67%	83.33%	16.67%	83.33%	
included	5	0	5	8.33%	8.54%	8.33%	91.67%	8.33%	91.67%	
camera	3	0	3	12.50%	12.61%	12.50%	87.50%	12.50%	87.50%	
newsday	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
max	2	0	2	16.67%	16.73%	16.67%	83.33%	16.67%	83.33%	
ue3	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
sarcasm	5	0	5	8.33%	8.54%	8.33%	91.67%	8.33%	91.67%	
qualify	2	0	2	16.67%	16.73%	16.67%	83.33%	16.67%	83.33%	
todays	2	0	2	16.67%	16.73%	16.67%	83.33%	16.67%	83.33%	
markert	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
maintenance	6	0	6	7.14%	7.40%	7.14%	92.86%	7.14%	92.86%	
property	11	0	11	4.17%	4.67%	4.17%	95.83%	4.17%	95.83%	
teenagers	3	0	3	12.50%	12.61%	12.50%	87.50%	12.50%	87.50%	
thei	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
hatchi	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
railroad	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
station	7	0	7	6.25%	6.56%	6.25%	93.75%	6.25%	93.75%	
cried	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
wipe	6	0	6	7.14%	7.40%	7.14%	92.86%	7.14%	92.86%	
flight	2	0	2	16.67%	16.73%	16.67%	83.33%	16.67%	83.33%	
coke	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
haley	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
retards	7	0	7	6.25%	6.56%	6.25%	93.75%	6.25%	93.75%	
subaru	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
subarus	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
functional	3	0	3	12.50%	12.61%	12.50%	87.50%	12.50%	87.50%	
reliable	3	0	3	12.50%	12.61%	12.50%	87.50%	12.50%	87.50%	
comparison	2	0	2	16.67%	16.73%	16.67%	83.33%	16.67%	83.33%	
5k	9	0	9	5.00%	5.41%	5.00%	95.00%	5.00%	95.00%	
hesitant	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
junk	10	0	10	4.55%	5.00%	4.55%	95.45%	4.55%	95.45%	
author	4	0	4	10.00%	10.16%	10.00%	90.00%	10.00%	90.00%	
velocity'	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
channel's	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
wheeler	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
dealer	2	0	2	16.67%	16.73%	16.67%	83.33%	16.67%	83.33%	
insanity	4	0	4	10.00%	10.16%	10.00%	90.00%	10.00%	90.00%	
czekmejt	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
