undulating	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
moani	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
darwin's	3	0	3	12.50%	12.55%	12.50%	87.50%	12.50%	87.50%	
texts	2	0	2	16.67%	16.69%	16.67%	83.33%	16.67%	83.33%	
parrot	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
mimicking	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
kewl	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
kidz	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
someday	5	0	5	8.33%	8.42%	8.33%	91.67%	8.33%	91.67%	
pleased	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
functions	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
imagination	3	0	3	12.50%	12.55%	12.50%	87.50%	12.50%	87.50%	
steroids	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
obumma	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
preparing	4	0	4	10.00%	10.06%	10.00%	90.00%	10.00%	90.00%	
storm	7	0	7	6.25%	6.37%	6.25%	93.75%	6.25%	93.75%	
keynes	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
austrians	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
goto	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
specifics	2	0	2	16.67%	16.69%	16.67%	83.33%	16.67%	83.33%	
acceptance	2	0	2	16.67%	16.69%	16.67%	83.33%	16.67%	83.33%	
filler	2	0	2	16.67%	16.69%	16.67%	83.33%	16.67%	83.33%	
patriotic	3	0	3	12.50%	12.55%	12.50%	87.50%	12.50%	87.50%	
poll	2	0	2	16.67%	16.69%	16.67%	83.33%	16.67%	83.33%	
mapyourvote	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
reelection	2	0	2	16.67%	16.69%	16.67%	83.33%	16.67%	83.33%	
tanks	2	0	2	16.67%	16.69%	16.67%	83.33%	16.67%	83.33%	
plumet	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
helen	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
keller	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
9500	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
240k	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
210k	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
mortgage at	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
3500	3	0	3	12.50%	12.55%	12.50%	87.50%	12.50%	87.50%	
visits	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
medication	2	0	2	16.67%	16.69%	16.67%	83.33%	16.67%	83.33%	
totaled	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
donations	3	0	3	12.50%	12.55%	12.50%	87.50%	12.50%	87.50%	
1500	3	0	3	12.50%	12.55%	12.50%	87.50%	12.50%	87.50%	
55k	2	0	2	16.67%	16.69%	16.67%	83.33%	16.67%	83.33%	
contribution	6	0	6	7.14%	7.25%	7.14%	92.86%	7.14%	92.86%	
3850	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
son's	4	0	4	10.00%	10.06%	10.00%	90.00%	10.00%	90.00%	
shocked	4	0	4	10.00%	10.06%	10.00%	90.00%	10.00%	90.00%	
hung	3	0	3	12.50%	12.55%	12.50%	87.50%	12.50%	87.50%	
grid	3	0	3	12.50%	12.55%	12.50%	87.50%	12.50%	87.50%	
condolnces	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
familes	3	0	3	12.50%	12.55%	12.50%	87.50%	12.50%	87.50%	
to be	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
respected	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
carelessly	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
deplete	3	0	3	12.50%	12.55%	12.50%	87.50%	12.50%	87.50%	
winslets	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
boobs	5	0	5	8.33%	8.42%	8.33%	91.67%	8.33%	91.67%	
polled	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
estimate	2	0	2	16.67%	16.69%	16.67%	83.33%	16.67%	83.33%	
somethibng	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
frickin	3	0	3	12.50%	12.55%	12.50%	87.50%	12.50%	87.50%	
nothibng	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
mcallen	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
rearending	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
definetely	2	0	2	16.67%	16.69%	16.67%	83.33%	16.67%	83.33%	
shenkia	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
blahblahblah	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
perverted	2	0	2	16.67%	16.69%	16.67%	83.33%	16.67%	83.33%	
badly	4	0	4	10.00%	10.06%	10.00%	90.00%	10.00%	90.00%	
ancient	2	0	2	16.67%	16.69%	16.67%	83.33%	16.67%	83.33%	
dictator	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
destructing	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
heading	6	0	6	7.14%	7.25%	7.14%	92.86%	7.14%	92.86%	
explains	4	0	4	10.00%	10.06%	10.00%	90.00%	10.00%	90.00%	
sided	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
scenes are	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
superior	7	0	7	6.25%	6.37%	6.25%	93.75%	6.25%	93.75%	
'a	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
remember'	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
contained	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
interviews	2	0	2	16.67%	16.69%	16.67%	83.33%	16.67%	83.33%	
survivors	2	0	2	16.67%	16.69%	16.67%	83.33%	16.67%	83.33%	
tip	4	0	4	10.00%	10.06%	10.00%	90.00%	10.00%	90.00%	
marine's	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
fare	2	0	2	16.67%	16.69%	16.67%	83.33%	16.67%	83.33%	
cabbie	2	0	2	16.67%	16.69%	16.67%	83.33%	16.67%	83.33%	
recipient	2	0	2	16.67%	16.69%	16.67%	83.33%	16.67%	83.33%	
beating	5	0	5	8.33%	8.42%	8.33%	91.67%	8.33%	91.67%	
should've	2	0	2	16.67%	16.69%	16.67%	83.33%	16.67%	83.33%	
semper	4	0	4	10.00%	10.06%	10.00%	90.00%	10.00%	90.00%	
fi	5	0	5	8.33%	8.42%	8.33%	91.67%	8.33%	91.67%	
fallout	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
afterward	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
frustrating	2	0	2	16.67%	16.69%	16.67%	83.33%	16.67%	83.33%	
holdings	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
devaluing	2	0	2	16.67%	16.69%	16.67%	83.33%	16.67%	83.33%	
lenders	2	0	2	16.67%	16.69%	16.67%	83.33%	16.67%	83.33%	
holdi	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
outlandishly	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
bods	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
demoncrat	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
dean	2	0	2	16.67%	16.69%	16.67%	83.33%	16.67%	83.33%	
idolizing	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
wastoids	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
money and	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
not have	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
pay for	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
hoorray	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
foolishly	2	0	2	16.67%	16.69%	16.67%	83.33%	16.67%	83.33%	
elect	10	0	10	4.55%	4.73%	4.55%	95.45%	4.55%	95.45%	
dictatorship	3	0	3	12.50%	12.55%	12.50%	87.50%	12.50%	87.50%	
and didn't	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
plagierize	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
offerings	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
chains	2	0	2	16.67%	16.69%	16.67%	83.33%	16.67%	83.33%	
conform	2	0	2	16.67%	16.69%	16.67%	83.33%	16.67%	83.33%	
regulatory	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
nutrition and	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
calorie	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
salad	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
10s	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
headline	10	0	10	4.55%	4.73%	4.55%	95.45%	4.55%	95.45%	
inadequate	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
racists	9	0	9	5.00%	5.16%	5.00%	95.00%	5.00%	95.00%	
who try	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
bile	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
assure	3	0	3	12.50%	12.55%	12.50%	87.50%	12.50%	87.50%	
got us	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
came along	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
messed	5	0	5	8.33%	8.42%	8.33%	91.67%	8.33%	91.67%	
wayne	4	0	4	10.00%	10.06%	10.00%	90.00%	10.00%	90.00%	
dammit	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
lox	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
begets	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
buddies	9	0	9	5.00%	5.16%	5.00%	95.00%	5.00%	95.00%	
if they	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
infidels	6	0	6	7.14%	7.25%	7.14%	92.86%	7.14%	92.86%	
wtc	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
undercover	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
operation	3	0	3	12.50%	12.55%	12.50%	87.50%	12.50%	87.50%	
pa	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
knowingly	4	0	4	10.00%	10.06%	10.00%	90.00%	10.00%	90.00%	
australian	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
cheek	5	0	5	8.33%	8.42%	8.33%	91.67%	8.33%	91.67%	
spinning	2	0	2	16.67%	16.69%	16.67%	83.33%	16.67%	83.33%	
itching	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
equity	5	0	5	8.33%	8.42%	8.33%	91.67%	8.33%	91.67%	
cd	2	0	2	16.67%	16.69%	16.67%	83.33%	16.67%	83.33%	
conservatively	2	0	2	16.67%	16.69%	16.67%	83.33%	16.67%	83.33%	
payment	10	0	10	4.55%	4.73%	4.55%	95.45%	4.55%	95.45%	
aapl	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
f'in'	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
pond	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
tanya	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
underground	5	0	5	8.33%	8.42%	8.33%	91.67%	8.33%	91.67%	
imaginary	2	0	2	16.67%	16.69%	16.67%	83.33%	16.67%	83.33%	
apocalypse	3	0	3	12.50%	12.55%	12.50%	87.50%	12.50%	87.50%	
relection	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
pea	2	0	2	16.67%	16.69%	16.67%	83.33%	16.67%	83.33%	
pm	2	0	2	16.67%	16.69%	16.67%	83.33%	16.67%	83.33%	
est	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
superlaxative	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
mikey's	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
toodles	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
sets	3	0	3	12.50%	12.55%	12.50%	87.50%	12.50%	87.50%	
bunny	2	0	2	16.67%	16.69%	16.67%	83.33%	16.67%	83.33%	
phuqs	2	0	2	16.67%	16.69%	16.67%	83.33%	16.67%	83.33%	
haunt	9	0	9	5.00%	5.16%	5.00%	95.00%	5.00%	95.00%	
'bailout'	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
minions	2	0	2	16.67%	16.69%	16.67%	83.33%	16.67%	83.33%	
f'd	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
functionality	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
testers	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
pound	2	0	2	16.67%	16.69%	16.67%	83.33%	16.67%	83.33%	
submission	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
router	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
dumbazzes	3	0	3	12.50%	12.55%	12.50%	87.50%	12.50%	87.50%	
offender	6	0	6	7.14%	7.25%	7.14%	92.86%	7.14%	92.86%	
obstruction	6	0	6	7.14%	7.25%	7.14%	92.86%	7.14%	92.86%	
and who happens	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
optimistic	3	0	3	12.50%	12.55%	12.50%	87.50%	12.50%	87.50%	
merciful	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
ervin	3	0	3	12.50%	12.55%	12.50%	87.50%	12.50%	87.50%	
spawned	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
sweet	9	0	9	5.00%	5.16%	5.00%	95.00%	5.00%	95.00%	
misguided	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
yolanda	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
squander	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
dregs	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
dwells	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
pursue	3	0	3	12.50%	12.55%	12.50%	87.50%	12.50%	87.50%	
assassinated	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
murdered	5	0	5	8.33%	8.42%	8.33%	91.67%	8.33%	91.67%	
hussein	4	0	4	10.00%	10.06%	10.00%	90.00%	10.00%	90.00%	
secretary	4	0	4	10.00%	10.06%	10.00%	90.00%	10.00%	90.00%	
anniversery	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
determined	2	0	2	16.67%	16.69%	16.67%	83.33%	16.67%	83.33%	
flagrant	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
france	5	0	5	8.33%	8.42%	8.33%	91.67%	8.33%	91.67%	
adopted	3	0	3	12.50%	12.55%	12.50%	87.50%	12.50%	87.50%	
expressions	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
languages	2	0	2	16.67%	16.69%	16.67%	83.33%	16.67%	83.33%	
spite	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
distress	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
i died	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
rome	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
trail	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
proposals	2	0	2	16.67%	16.69%	16.67%	83.33%	16.67%	83.33%	
remedy	2	0	2	16.67%	16.69%	16.67%	83.33%	16.67%	83.33%	
obstructionism	3	0	3	12.50%	12.55%	12.50%	87.50%	12.50%	87.50%	
rlp 1949	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
lexus	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
infiniti	2	0	2	16.67%	16.69%	16.67%	83.33%	16.67%	83.33%	
g37x	2	0	2	16.67%	16.69%	16.67%	83.33%	16.67%	83.33%	
volkswagen	3	0	3	12.50%	12.55%	12.50%	87.50%	12.50%	87.50%	
even listed	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
aggressive	2	0	2	16.67%	16.69%	16.67%	83.33%	16.67%	83.33%	
acura	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
tl	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
bend	5	0	5	8.33%	8.42%	8.33%	91.67%	8.33%	91.67%	
bernarke	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
ousted	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
booted	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
miniture	2	0	2	16.67%	16.69%	16.67%	83.33%	16.67%	83.33%	
cream	3	0	3	12.50%	12.55%	12.50%	87.50%	12.50%	87.50%	
containers	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
cafes	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
folly	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
berates	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
steele	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
neccessary	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
gottta	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
luvem	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
fanobillo	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
jfk	2	0	2	16.67%	16.69%	16.67%	83.33%	16.67%	83.33%	
transferring	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
wifth	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
kiling	2	0	2	16.67%	16.69%	16.67%	83.33%	16.67%	83.33%	
shots	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
theory	4	0	4	10.00%	10.06%	10.00%	90.00%	10.00%	90.00%	
decrease	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
cking	6	0	6	7.14%	7.25%	7.14%	92.86%	7.14%	92.86%	
stupidly	2	0	2	16.67%	16.69%	16.67%	83.33%	16.67%	83.33%	
endanger	3	0	3	12.50%	12.55%	12.50%	87.50%	12.50%	87.50%	
carload	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
impending	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
intoxicated	6	0	6	7.14%	7.25%	7.14%	92.86%	7.14%	92.86%	
thankful	9	0	9	5.00%	5.16%	5.00%	95.00%	5.00%	95.00%	
bred	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
killed because	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
or texting	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
christine	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
chef	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
was not	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
to see	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
dishes	2	0	2	16.67%	16.69%	16.67%	83.33%	16.67%	83.33%	
handicap	2	0	2	16.67%	16.69%	16.67%	83.33%	16.67%	83.33%	
fringe	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
nicely	3	0	3	12.50%	12.55%	12.50%	87.50%	12.50%	87.50%	
tarpaper	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
shack	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
haircut	6	0	6	7.14%	7.25%	7.14%	92.86%	7.14%	92.86%	
notebook	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
talking shyster from	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
any management or	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
solar	12	0	12	3.85%	4.07%	3.85%	96.15%	3.85%	96.15%	
solyndra	3	0	3	12.50%	12.55%	12.50%	87.50%	12.50%	87.50%	
bells	4	0	4	10.00%	10.06%	10.00%	90.00%	10.00%	90.00%	
cretin	10	0	10	4.55%	4.73%	4.55%	95.45%	4.55%	95.45%	
millionsall	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
battery	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
rific	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
conoco	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
phillips	2	0	2	16.67%	16.69%	16.67%	83.33%	16.67%	83.33%	
crooked	3	0	3	12.50%	12.55%	12.50%	87.50%	12.50%	87.50%	
surmised	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
forresr	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
gump	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
challenger	2	0	2	16.67%	16.69%	16.67%	83.33%	16.67%	83.33%	
greek	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
citizen	3	0	3	12.50%	12.55%	12.50%	87.50%	12.50%	87.50%	
reduced	4	0	4	10.00%	10.06%	10.00%	90.00%	10.00%	90.00%	
criminally	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
liable	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
irresponsibility	2	0	2	16.67%	16.69%	16.67%	83.33%	16.67%	83.33%	
driving and	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
horrific	4	0	4	10.00%	10.06%	10.00%	90.00%	10.00%	90.00%	
groovy	2	0	2	16.67%	16.69%	16.67%	83.33%	16.67%	83.33%	
flipside	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
fatal	7	0	7	6.25%	6.37%	6.25%	93.75%	6.25%	93.75%	
combo	3	0	3	12.50%	12.55%	12.50%	87.50%	12.50%	87.50%	
'shhhhed'	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
theatre	2	0	2	16.67%	16.69%	16.67%	83.33%	16.67%	83.33%	
the person	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
extremly	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
commented	3	0	3	12.50%	12.55%	12.50%	87.50%	12.50%	87.50%	
'go	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
then'	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
lolly	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
gagin	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
bitti	3	0	3	12.50%	12.55%	12.50%	87.50%	12.50%	87.50%	
bom	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
bam	2	0	2	16.67%	16.69%	16.67%	83.33%	16.67%	83.33%	
compelled	2	0	2	16.67%	16.69%	16.67%	83.33%	16.67%	83.33%	
daquiri's	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
slander	2	0	2	16.67%	16.69%	16.67%	83.33%	16.67%	83.33%	
preps	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
hippies	4	0	4	10.00%	10.06%	10.00%	90.00%	10.00%	90.00%	
nerd	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
welcoming	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
backwoods	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
divide	3	0	3	12.50%	12.55%	12.50%	87.50%	12.50%	87.50%	
layer	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
dudes	9	0	9	5.00%	5.16%	5.00%	95.00%	5.00%	95.00%	
zilch	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
medications	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
genes	3	0	3	12.50%	12.55%	12.50%	87.50%	12.50%	87.50%	
outdoor exercise like	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
backpacking	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
beds	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
raking	2	0	2	16.67%	16.69%	16.67%	83.33%	16.67%	83.33%	
amounts	4	0	4	10.00%	10.06%	10.00%	90.00%	10.00%	90.00%	
hauling	2	0	2	16.67%	16.69%	16.67%	83.33%	16.67%	83.33%	
uncountable wheel	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
barrels full	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
splitting	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
phoneix	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
strove	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
recognized	2	0	2	16.67%	16.69%	16.67%	83.33%	16.67%	83.33%	
architecture	2	0	2	16.67%	16.69%	16.67%	83.33%	16.67%	83.33%	
capability	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
galling	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
stocking	3	0	3	12.50%	12.55%	12.50%	87.50%	12.50%	87.50%	
bahahaha	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
trigger	2	0	2	16.67%	16.69%	16.67%	83.33%	16.67%	83.33%	
jackass	3	0	3	12.50%	12.55%	12.50%	87.50%	12.50%	87.50%	
randall	2	0	2	16.67%	16.69%	16.67%	83.33%	16.67%	83.33%	
educators	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
opera	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
celebrated	4	0	4	10.00%	10.06%	10.00%	90.00%	10.00%	90.00%	
directed	4	0	4	10.00%	10.06%	10.00%	90.00%	10.00%	90.00%	
riddens	4	0	4	10.00%	10.06%	10.00%	90.00%	10.00%	90.00%	
murderer	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
cleaned	6	0	6	7.14%	7.25%	7.14%	92.86%	7.14%	92.86%	
